Frame,Object Name,X1,Y1,X2,Y2
252,remote,270,446,332,504
252,person,419,381,478,497
252,chair,0,408,286,851
253,person,84,266,411,851
253,remote,264,448,329,503
253,person,417,381,478,497
253,chair,0,407,292,851
254,person,81,267,409,851
254,remote,259,449,325,502
254,chair,0,407,286,851
254,person,415,382,478,497
255,person,78,267,407,851
255,remote,253,450,322,500
255,person,413,382,478,497
255,chair,0,406,288,851
256,person,74,266,405,851
256,remote,247,451,318,499
256,person,410,384,478,496
256,chair,0,407,280,851
257,person,71,263,402,851
257,person,408,384,478,496
257,remote,242,452,315,498
257,laptop,412,367,477,413
257,chair,0,407,275,851
258,person,69,263,401,850
258,remote,239,454,289,501
258,remote,273,453,314,495
258,laptop,411,366,475,413
258,chair,0,407,276,851
258,person,407,395,478,494
258,remote,239,453,313,502
258,chair,0,409,182,851
259,person,65,261,399,850
259,remote,234,455,286,501
259,remote,270,451,311,495
259,remote,234,452,311,504
259,chair,0,407,276,851
259,chair,0,408,180,851
259,person,405,394,478,494
259,laptop,409,366,473,412
260,person,60,260,395,850
260,remote,268,450,309,489
260,laptop,407,365,472,411
260,remote,230,456,282,503
260,chair,0,407,276,851
260,cell phone,464,582,479,599
260,person,403,396,478,493
260,chair,0,408,179,851
261,person,55,259,397,850
261,remote,226,457,278,506
261,remote,266,449,308,490
261,person,401,388,478,493
261,laptop,405,365,470,411
261,cell phone,463,582,479,600
261,chair,-1,409,277,851
261,microwave,0,0,46,30
262,person,51,259,397,850
262,remote,264,448,305,489
262,person,400,386,478,493
262,remote,223,458,274,507
262,chair,0,408,274,851
262,laptop,404,365,468,411
262,cell phone,462,581,479,599
263,person,47,258,395,850
263,remote,261,448,303,488
263,person,398,383,479,492
263,remote,219,459,270,509
263,laptop,402,364,467,411
263,car,422,0,478,113
263,chair,-1,407,273,851
263,chair,0,409,175,851
264,person,43,258,395,850
264,remote,259,447,301,487
264,person,396,383,479,492
264,chair,0,409,174,851
264,bowl,216,460,266,509
265,person,40,258,392,850
265,person,395,381,479,491
265,remote,256,446,298,486
265,remote,211,461,263,509
265,chair,0,407,272,851
265,chair,0,409,172,851
266,person,35,257,392,851
266,person,393,376,478,491
266,cup,207,461,259,511
266,remote,254,445,295,485
266,chair,0,409,170,851
267,person,32,257,389,851
267,person,391,375,478,490
267,cup,251,444,293,485
267,remote,251,444,293,485
267,cup,204,461,256,511
267,laptop,396,363,460,409
267,chair,0,410,169,851
268,person,29,257,388,851
268,laptop,395,363,458,409
268,remote,248,442,291,483
268,person,390,333,478,489
268,chair,0,410,168,851
268,remote,200,461,252,509
268,chair,0,410,270,851
269,person,26,257,387,851
269,laptop,393,363,457,408
269,remote,245,441,288,482
269,person,390,331,478,490
269,chair,140,723,275,851
269,chair,0,411,166,851
269,chair,0,411,267,851
270,person,24,256,386,851
270,person,388,328,478,488
270,remote,243,440,287,482
270,laptop,392,362,456,408
270,remote,194,459,245,504
270,chair,0,412,265,851
270,chair,0,413,165,851
270,chair,139,723,272,851
271,person,21,255,384,851
271,person,386,323,479,489
271,remote,190,456,242,501
271,remote,242,439,284,480
271,laptop,390,362,455,408
271,chair,137,721,267,851
271,chair,0,413,164,851
271,chair,0,410,259,851
272,person,19,255,382,851
272,person,384,321,478,487
272,laptop,389,361,453,408
272,remote,240,437,282,478
272,remote,187,454,239,500
273,person,18,254,379,851
273,person,384,319,479,488
273,laptop,387,361,451,407
273,cup,184,452,236,499
273,cup,239,435,281,477
273,dining table,354,481,479,694
273,chair,0,411,259,851
274,person,16,254,378,851
274,person,382,319,479,487
274,laptop,386,361,449,407
274,cup,237,434,280,474
274,remote,181,450,234,494
274,chair,0,412,380,851
274,dining table,352,481,479,694
274,chair,134,721,262,851
274,cup,181,450,234,494
274,remote,238,434,280,474
275,person,15,254,375,851
275,person,381,318,479,487
275,laptop,385,360,448,407
275,cup,236,432,279,471
275,remote,179,449,232,491
275,chair,134,720,262,851
275,dining table,351,481,479,693
275,chair,0,414,159,851
276,person,14,254,377,851
276,person,380,318,479,485
276,laptop,384,360,447,406
276,cup,234,430,277,470
276,dining table,350,480,479,691
276,chair,133,720,261,851
277,person,14,254,377,851
277,person,379,318,479,485
277,laptop,382,360,447,406
277,dining table,350,480,479,691
277,cup,232,428,277,469
277,remote,178,448,230,491
278,person,13,254,376,851
278,person,378,316,479,484
278,remote,178,448,231,492
278,laptop,381,359,446,405
278,cup,232,426,276,467
278,dining table,349,480,479,691
279,person,12,255,375,851
279,person,377,317,479,484
279,laptop,381,359,445,405
279,remote,178,448,231,493
279,cup,230,425,275,466
279,dining table,349,479,479,690
280,person,12,255,377,851
280,person,376,316,479,483
280,remote,179,450,232,495
280,laptop,380,359,444,405
280,cup,229,424,275,464
281,person,12,255,377,851
281,person,375,316,479,483
281,laptop,379,359,444,405
281,remote,180,451,232,497
281,cup,229,424,275,465
281,dining table,349,479,479,690
281,chair,0,413,157,851
281,chair,130,720,261,851
282,person,12,255,377,851
282,person,374,315,479,482
282,remote,181,453,233,498
282,laptop,379,358,443,405
282,cup,228,424,275,465
283,person,12,255,376,851
283,person,374,314,479,482
283,remote,181,454,233,501
283,cup,228,424,274,465
283,laptop,378,358,441,405
283,dining table,348,479,479,690
284,person,11,255,376,851
284,person,373,314,479,482
284,cup,228,424,274,466
284,remote,181,454,233,501
284,laptop,377,358,441,404
284,dining table,348,479,479,689
284,chair,0,409,250,851
285,person,11,255,376,851
285,person,373,313,478,483
285,cup,228,425,274,466
285,remote,181,454,233,501
285,dining table,347,478,479,688
285,chair,129,719,259,851
285,chair,0,408,250,851
286,person,11,255,376,851
286,person,372,313,478,482
286,cup,228,425,273,467
286,remote,181,453,233,500
286,dining table,346,478,479,688
286,chair,128,719,259,851
286,chair,-1,408,253,851
287,person,11,254,374,851
287,person,372,313,478,482
287,cup,228,425,273,468
287,remote,181,452,232,498
287,chair,128,719,260,851
287,chair,0,411,156,851
288,person,12,254,376,851
288,person,371,312,478,481
288,cup,226,426,272,468
288,remote,180,451,233,498
288,chair,0,410,155,851
288,dining table,346,477,479,687
289,person,12,254,375,851
289,person,371,312,478,481
289,cup,226,426,271,469
289,remote,180,449,233,498
289,dining table,346,477,479,687
289,chair,0,406,252,851
290,person,12,253,375,851
290,person,371,312,478,481
290,cup,225,426,271,469
290,remote,180,448,233,497
290,chair,0,406,252,851
290,dining table,346,477,479,686
290,chair,0,409,155,851
291,person,12,253,374,851
291,person,371,311,478,481
291,cup,225,426,270,467
291,remote,180,448,233,496
291,chair,0,406,249,851
291,chair,129,719,259,851
292,person,12,253,375,851
292,person,371,311,478,481
292,cup,225,426,269,468
292,remote,181,447,233,495
292,chair,0,406,249,851
292,laptop,374,356,437,402
293,person,12,253,374,851
293,person,371,311,478,481
293,cup,224,427,268,467
293,remote,181,447,234,496
293,chair,0,406,248,851
294,person,11,253,374,851
294,person,370,311,478,480
294,cup,224,427,268,470
294,cup,182,447,234,497
294,chair,-1,408,248,851
295,person,11,253,375,851
295,person,370,311,478,480
295,cup,224,428,269,470
295,cup,182,448,234,497
295,chair,0,406,249,851
296,person,11,253,375,851
296,person,370,311,478,480
296,cup,224,429,269,471
296,cup,183,448,235,498
296,chair,0,406,249,851
297,person,11,253,374,851
297,person,370,310,478,480
297,cup,224,429,269,472
297,cup,183,449,235,499
297,chair,0,406,249,851
298,person,11,253,376,851
298,person,370,310,478,479
298,cup,224,430,268,471
298,cup,182,449,235,499
298,laptop,373,355,437,401
298,chair,0,407,252,851
299,person,11,253,376,851
299,person,369,310,478,479
299,cup,224,430,268,472
299,cup,182,450,234,499
299,laptop,373,355,436,401
299,chair,-1,409,249,851
299,chair,129,718,258,851
300,person,11,253,373,851
300,person,371,308,478,478
300,cup,224,430,268,473
300,cup,182,450,234,499
300,laptop,373,355,436,401
300,chair,0,407,155,851
301,person,11,252,374,851
301,person,371,308,478,478
301,cup,224,430,268,472
301,cup,180,449,233,498
301,laptop,373,355,436,400
301,chair,0,407,154,851
302,person,11,252,375,851
302,person,371,308,478,478
302,cup,224,429,268,472
302,cup,179,449,232,498
302,laptop,373,355,436,400
302,chair,0,407,155,851
303,person,10,252,375,851
303,person,371,308,478,478
303,cup,224,429,268,471
303,cup,178,448,231,496
303,laptop,373,355,436,400
304,person,10,252,375,851
304,person,371,308,478,478
304,cup,224,429,268,472
304,cup,177,448,231,495
304,laptop,373,354,436,400
305,person,10,252,376,851
305,person,371,308,478,477
305,cup,224,429,268,471
305,laptop,373,354,436,400
305,chair,129,717,257,851
305,chair,0,407,155,851
306,person,11,252,376,851
306,person,371,308,478,477
306,cup,224,429,268,471
306,laptop,374,354,437,399
306,cup,223,429,268,501
306,cup,176,448,228,494
306,chair,129,717,258,851
307,person,11,252,376,851
307,person,371,308,478,477
307,cup,224,429,268,471
307,cup,176,448,228,496
307,laptop,374,354,437,399
307,cup,223,429,268,501
308,person,11,252,377,851
308,person,372,307,478,477
308,cup,224,429,268,471
308,cup,175,447,228,497
308,laptop,374,354,437,399
308,cup,223,428,268,501
308,dining table,347,474,479,682
309,person,10,251,377,851
309,person,372,307,478,477
309,cup,223,428,268,471
309,laptop,374,354,437,399
309,cup,175,447,228,498
309,cup,222,428,268,501
309,chair,0,407,156,851
309,dining table,347,473,479,682
310,person,10,252,377,851
310,person,372,307,478,477
310,cup,223,428,268,470
310,laptop,374,353,437,399
310,cup,175,447,227,497
310,cup,222,428,268,501
310,chair,0,406,247,851
310,dining table,347,473,479,682
311,person,10,251,377,851
311,person,372,307,478,476
311,cup,223,428,267,470
311,laptop,374,353,438,398
311,cup,175,447,227,497
311,dining table,347,473,478,681
311,cup,222,428,268,501
311,chair,0,406,247,851
311,chair,0,407,156,851
312,person,9,251,377,851
312,person,372,306,478,476
312,cup,222,428,267,469
312,cup,175,447,227,494
312,laptop,374,353,438,398
312,dining table,346,472,478,680
312,chair,0,405,246,851
313,person,8,250,377,851
313,person,372,306,478,475
313,cup,222,427,266,470
313,cup,175,447,227,495
313,laptop,374,352,438,398
313,chair,0,405,246,851
313,dining table,346,472,478,680
314,person,8,250,377,851
314,person,372,306,478,475
314,cup,222,427,266,470
314,laptop,374,352,438,398
314,cup,175,447,228,494
314,chair,0,405,245,851
314,dining table,346,472,478,680
315,person,8,250,377,851
315,person,372,306,478,475
315,cup,222,427,267,470
315,laptop,374,352,438,398
315,chair,0,405,247,851
315,dining table,346,471,478,680
316,person,8,250,377,851
316,person,372,305,478,475
316,cup,222,428,268,469
316,laptop,375,352,439,397
316,cup,176,448,228,494
316,dining table,346,471,478,679
316,chair,0,405,245,851
317,person,8,250,379,851
317,person,373,305,478,475
317,cup,223,428,268,470
317,laptop,375,352,439,397
317,cup,176,448,228,493
317,dining table,347,471,478,679
317,chair,130,715,256,851
318,person,8,250,379,851
318,person,373,305,478,475
318,cup,224,428,268,470
318,cup,177,448,228,494
318,dining table,347,471,478,680
318,laptop,375,352,439,397
318,chair,130,715,256,851
318,chair,0,406,249,851
318,chair,0,408,156,851
319,person,9,250,379,851
319,person,373,305,478,475
319,cup,224,428,269,470
319,cup,177,448,229,494
319,laptop,375,351,439,397
319,chair,131,715,257,851
319,dining table,348,471,478,679
319,chair,0,408,157,851
320,person,10,250,379,851
320,person,374,305,478,474
320,cup,225,428,269,471
320,cup,177,447,230,494
320,laptop,376,351,440,397
320,dining table,348,471,478,679
320,chair,0,406,250,851
320,chair,132,715,258,851
321,person,10,250,380,851
321,person,374,305,478,474
321,cup,225,428,270,471
321,laptop,376,351,440,397
321,cup,178,447,230,494
321,chair,133,715,260,851
321,dining table,349,471,479,680
321,chair,0,408,157,851
322,person,10,250,380,851
322,person,374,305,478,474
322,cup,225,428,270,471
322,laptop,377,351,441,396
322,cup,178,447,230,494
322,chair,133,714,261,851
322,dining table,349,470,479,679
322,chair,0,408,158,851
323,person,11,250,381,851
323,person,375,305,478,474
323,cup,226,428,271,471
323,laptop,377,351,441,396
323,cup,179,447,231,494
323,chair,133,715,262,851
323,chair,0,408,158,851
323,dining table,350,470,479,680
324,person,11,250,381,851
324,person,375,305,478,474
324,laptop,377,351,442,396
324,cup,226,428,271,471
324,cup,179,447,231,495
324,chair,133,714,262,851
324,chair,0,406,254,851
324,dining table,350,470,479,679
324,chair,0,408,158,851
325,person,11,250,382,851
325,person,375,304,478,474
325,laptop,378,351,443,396
325,cup,226,428,271,470
325,cup,179,447,232,495
325,chair,0,406,252,851
325,chair,134,715,262,851
326,person,11,250,382,851
326,person,376,304,478,473
326,laptop,378,350,443,396
326,cup,227,428,271,470
326,cup,179,447,232,495
326,chair,133,714,264,851
326,chair,0,406,255,851
327,person,11,250,383,851
327,person,376,303,479,473
327,laptop,379,350,444,396
327,cup,227,428,271,470
327,cup,179,447,232,495
327,chair,134,715,266,851
327,chair,0,406,257,851
328,person,12,250,382,851
328,person,377,303,479,473
328,laptop,379,350,444,395
328,cup,227,428,271,470
328,cup,179,447,232,495
328,chair,0,406,253,851
328,chair,134,714,265,851
329,person,12,249,383,851
329,person,377,303,479,472
329,laptop,379,350,444,395
329,cup,179,447,232,495
329,cup,227,427,271,469
329,chair,0,406,254,851
329,chair,134,714,265,851
330,person,12,247,379,851
330,person,377,303,479,472
330,laptop,379,350,445,395
330,cup,178,447,231,495
330,cup,227,427,271,469
330,chair,0,406,255,851
331,person,12,249,383,851
331,person,377,303,479,472
331,laptop,379,350,445,395
331,cup,177,446,230,495
331,cup,227,427,271,469
331,chair,0,406,256,851
331,chair,134,715,266,851
331,dining table,350,469,479,677
332,person,12,249,383,851
332,person,377,302,479,472
332,laptop,380,350,445,395
332,cup,227,426,271,469
332,cup,176,445,229,492
332,chair,134,715,265,851
332,dining table,350,469,479,676
332,chair,0,405,256,851
333,person,12,249,383,851
333,person,378,302,479,472
333,laptop,380,349,445,395
333,cup,227,426,271,469
333,chair,135,714,268,851
333,chair,0,405,258,851
334,person,12,249,384,851
334,person,379,302,479,472
334,laptop,380,349,445,395
334,cup,228,426,272,469
334,chair,136,714,269,851
334,chair,0,405,262,851
334,remote,176,444,229,489
335,person,12,249,384,851
335,person,379,302,479,472
335,cup,228,426,272,468
335,laptop,381,349,445,395
335,remote,176,444,228,486
335,chair,137,714,269,851
335,chair,0,405,262,851
336,person,13,249,386,851
336,person,379,302,479,472
336,laptop,381,349,446,395
336,cup,228,427,273,468
336,remote,176,444,228,487
336,chair,137,714,269,851
336,chair,0,405,264,851
337,person,13,249,386,851
337,person,379,302,479,472
337,laptop,381,349,446,395
337,cup,228,427,273,468
337,remote,177,444,229,487
337,chair,137,713,270,851
337,chair,0,405,266,851
338,person,14,248,386,851
338,person,380,302,479,472
338,laptop,382,349,447,395
338,remote,177,444,229,488
338,cup,229,426,273,468
338,chair,138,713,271,851
338,chair,0,405,269,851
339,person,14,246,385,851
339,person,380,302,479,472
339,laptop,382,349,447,395
339,remote,178,444,230,489
339,cup,229,426,273,468
339,chair,138,714,271,851
339,chair,0,405,269,851
340,person,14,248,386,851
340,person,380,302,479,472
340,laptop,382,349,447,395
340,cup,230,426,274,468
340,remote,178,445,231,490
340,chair,139,713,271,851
340,chair,0,405,268,851
341,person,15,248,387,851
341,person,381,302,479,472
341,cup,230,427,274,468
341,laptop,382,349,448,394
341,remote,180,445,232,490
341,chair,139,713,272,851
341,chair,0,405,266,851
342,person,15,248,387,851
342,person,381,302,479,472
342,cup,230,426,274,467
342,laptop,383,349,448,394
342,remote,181,445,234,491
342,chair,140,713,272,851
342,chair,0,405,268,851
343,person,16,248,387,851
343,person,381,302,479,472
343,laptop,383,348,448,394
343,cup,230,426,274,467
343,remote,181,445,234,493
343,chair,140,713,273,851
343,chair,0,404,266,851
343,dining table,355,468,479,675
344,person,16,248,388,851
344,person,382,302,479,471
344,laptop,384,348,448,394
344,cup,231,426,275,468
344,remote,182,445,234,493
344,chair,0,405,266,851
344,chair,141,713,273,851
345,person,16,248,388,851
345,person,382,302,479,471
345,cup,231,426,275,468
345,laptop,384,348,448,394
345,remote,182,445,235,492
345,chair,0,405,267,851
345,chair,141,712,274,851
345,cup,182,445,235,493
346,person,17,248,388,851
346,person,383,303,479,471
346,cup,232,426,276,468
346,laptop,384,348,449,394
346,remote,183,445,235,492
346,chair,0,405,272,851
346,chair,142,712,274,851
346,chair,0,406,165,851
347,person,17,249,388,851
347,person,383,303,479,471
347,cup,232,426,276,468
347,laptop,384,348,449,395
347,remote,184,445,235,492
347,chair,143,712,274,851
347,chair,0,405,272,851
347,chair,0,406,166,851
347,cup,184,445,236,493
348,person,18,249,389,851
348,person,384,303,479,471
348,cup,232,426,277,468
348,laptop,384,348,450,395
348,chair,143,712,275,851
348,remote,185,445,236,492
348,chair,0,406,269,851
348,chair,0,406,166,851
349,person,19,247,389,850
349,person,385,304,479,471
349,cup,233,426,277,468
349,laptop,385,348,450,395
349,remote,186,445,236,491
349,chair,143,712,276,851
349,chair,0,406,167,851
349,chair,0,405,272,851
350,person,20,247,391,850
350,cup,233,426,279,468
350,person,385,304,479,470
350,laptop,385,348,450,394
350,remote,187,445,238,489
350,chair,144,712,276,851
350,chair,0,407,167,851
350,chair,0,406,270,851
351,person,21,247,391,850
351,cup,234,426,279,468
351,person,386,305,479,471
351,remote,187,445,238,491
351,laptop,386,348,451,395
351,chair,144,712,277,851
351,chair,0,407,168,851
351,chair,0,406,275,851
352,person,21,247,392,850
352,cup,235,426,279,469
352,person,386,305,478,470
352,laptop,387,348,452,394
352,remote,188,445,239,491
352,chair,0,407,169,851
352,chair,144,712,277,851
352,chair,0,406,277,851
353,person,22,247,393,850
353,person,387,306,479,471
353,cup,235,426,280,469
353,laptop,387,348,453,395
353,remote,188,445,239,492
353,chair,144,712,278,851
353,chair,0,407,169,851
353,chair,0,406,279,851
354,person,23,248,394,850
354,laptop,388,348,454,395
354,cup,236,426,280,469
354,person,387,306,478,470
354,chair,0,406,278,851
354,remote,189,445,240,492
354,chair,0,407,170,851
354,chair,144,711,277,851
355,person,24,248,393,850
355,person,387,308,479,471
355,laptop,389,348,455,395
355,cup,237,426,281,469
355,remote,189,446,241,493
355,chair,0,407,170,851
355,chair,145,712,278,851
355,chair,0,406,279,851
356,person,24,248,394,850
356,person,388,311,479,472
356,laptop,389,348,455,395
356,cup,239,426,282,468
356,remote,190,446,242,492
356,chair,0,407,172,851
356,chair,146,712,279,851
357,person,26,249,396,850
357,person,388,311,478,472
357,laptop,390,348,456,395
357,remote,190,447,242,492
357,cup,239,426,283,468
357,chair,0,407,172,851
357,chair,146,712,280,851
357,chair,0,407,281,851
358,person,26,249,397,850
358,remote,191,447,243,493
358,person,389,314,478,472
358,laptop,390,348,456,395
358,cup,240,426,284,468
358,chair,0,407,280,851
358,chair,0,408,172,851
359,person,27,249,397,850
359,remote,191,447,243,494
359,laptop,391,348,457,395
359,person,389,316,478,472
359,cup,241,426,284,468
359,chair,0,406,278,851
359,chair,0,406,173,851
359,chair,147,712,279,851
360,person,27,249,398,850
360,cup,242,426,285,468
360,remote,193,447,244,495
360,laptop,392,349,458,395
360,person,390,316,478,472
360,chair,0,406,175,851
360,chair,0,405,278,851
360,chair,148,712,280,851
361,person,28,248,398,850
361,cup,242,426,285,468
361,laptop,393,349,458,395
361,person,391,318,478,472
361,remote,193,447,244,495
361,chair,0,404,278,851
361,chair,0,406,176,851
361,chair,148,713,280,851
362,person,29,248,399,850
362,cup,243,426,286,468
362,laptop,393,349,459,395
362,remote,194,447,245,496
362,person,391,318,479,472
362,chair,0,405,276,851
362,chair,0,406,175,851
363,person,29,248,400,850
363,cup,243,426,286,468
363,remote,194,447,246,495
363,person,392,319,478,472
363,laptop,394,349,460,395
363,chair,0,405,275,851
363,laptop,367,469,479,677
363,chair,0,407,175,851
364,person,30,248,401,850
364,remote,195,447,246,494
364,cup,244,426,287,468
364,laptop,395,349,461,395
364,chair,0,404,275,851
364,person,393,319,478,472
364,laptop,367,469,479,678
365,person,31,249,401,850
365,cup,244,426,287,468
365,remote,196,446,247,493
365,chair,0,405,277,851
365,laptop,396,349,461,395
365,chair,0,407,177,851
366,person,31,248,402,850
366,remote,197,447,248,492
366,cup,245,426,289,468
366,chair,0,406,277,851
366,laptop,397,349,462,395
366,chair,151,713,281,851
366,chair,0,407,177,851
367,person,32,249,403,850
367,cup,246,427,289,469
367,remote,197,447,249,492
367,person,395,363,478,474
367,chair,0,406,279,851
367,chair,0,407,179,850
367,chair,152,713,283,851
368,person,33,249,403,850
368,cup,246,427,291,469
368,laptop,398,350,465,396
368,remote,198,447,249,493
368,person,396,364,479,474
368,chair,0,406,279,851
368,chair,153,713,283,851
369,person,34,249,403,850
369,cup,248,427,291,470
369,laptop,400,350,466,396
369,person,397,364,479,475
369,remote,199,447,250,493
369,chair,0,407,283,851
369,cell phone,460,560,479,576
370,person,34,249,405,850
370,remote,199,447,250,494
370,cup,249,427,292,469
370,laptop,400,350,466,396
370,person,399,371,478,474
370,cell phone,462,560,479,576
370,laptop,372,471,479,679
370,chair,0,406,323,851
371,person,36,249,406,850
371,person,400,373,478,475
371,laptop,401,350,467,397
371,remote,200,447,251,493
371,cup,249,427,293,469
371,cell phone,462,560,479,576
371,laptop,373,470,479,679
371,chair,0,407,282,851
372,person,37,249,407,851
372,cup,250,427,294,469
372,person,401,373,478,474
372,remote,200,448,252,492
372,cell phone,463,561,479,577
372,laptop,402,350,468,397
372,chair,0,407,280,851
372,laptop,374,471,479,680
373,person,39,249,409,850
373,cup,251,427,295,470
373,cell phone,464,561,479,577
373,person,401,374,478,475
373,laptop,403,350,469,397
373,remote,201,448,253,494
373,chair,0,406,281,851
374,person,39,249,409,850
374,cup,252,428,295,470
374,remote,202,448,254,497
374,person,402,374,478,475
374,laptop,375,471,478,680
374,chair,0,406,282,851
374,laptop,404,350,470,398
375,person,41,249,409,850
375,cup,253,428,297,470
375,remote,203,448,255,497
375,dining table,376,471,479,681
375,chair,0,406,407,851
375,chair,0,406,283,851
375,laptop,376,472,478,680
376,person,42,249,411,850
376,cup,254,428,298,470
376,remote,204,448,256,496
376,dining table,378,472,479,682
376,chair,0,407,281,851
377,person,43,249,411,851
377,cup,255,428,299,470
377,remote,205,449,257,497
377,person,405,374,478,475
377,chair,0,407,282,851
378,person,43,249,413,851
378,cup,256,429,300,470
378,remote,206,449,258,496
378,person,407,374,478,475
378,chair,0,408,282,851
378,chair,0,407,409,851
379,person,44,250,414,851
379,remote,207,449,259,496
379,cup,257,429,301,470
379,person,408,375,478,475
379,chair,0,407,282,851
380,person,45,250,415,851
380,remote,208,450,260,495
380,cup,258,429,302,471
380,person,409,374,478,476
380,chair,0,408,282,851
381,person,46,251,415,851
381,cup,259,429,304,471
381,remote,209,450,261,496
381,person,410,374,478,476
381,chair,0,406,412,851
381,chair,-1,407,282,851
382,person,47,251,416,851
382,remote,211,450,262,497
382,person,411,375,478,477
382,cup,261,430,305,472
382,chair,0,406,416,851
383,person,48,251,418,851
383,remote,212,451,263,499
383,cup,262,430,306,473
383,person,412,376,478,477
383,chair,-1,407,283,851
383,chair,0,406,416,851
384,person,50,251,419,851
384,remote,213,451,265,499
384,cup,264,431,308,473
384,person,414,375,478,478
384,chair,-1,407,285,851
385,person,52,252,419,851
385,cup,265,431,308,473
385,cup,215,452,266,499
385,remote,215,452,266,500
385,couch,-1,407,295,851
385,person,416,376,478,479
385,hair drier,126,265,262,334
385,chair,-4,406,425,851
386,person,54,252,423,851
386,cup,267,431,311,474
386,remote,218,452,269,500
386,person,418,377,478,479
386,couch,-1,409,293,852
386,cup,266,431,311,498
386,chair,0,407,285,851
387,person,57,250,422,851
387,cup,269,432,312,474
387,person,420,377,478,479
387,remote,219,453,271,500
387,chair,-1,409,425,851
387,hair drier,131,265,267,334
388,person,59,251,426,851
388,cup,271,432,315,476
388,person,422,378,478,479
388,chair,0,408,298,851
388,cup,222,454,274,501
389,person,61,251,428,851
389,cup,272,433,317,476
389,person,425,378,478,479
389,cup,224,454,277,501
389,chair,-1,409,427,851
389,cup,271,432,316,497
389,chair,-1,409,299,852
390,person,62,251,431,851
390,cup,273,433,318,475
390,cup,227,454,279,502
390,person,426,379,478,479
390,chair,-1,409,426,851
391,person,64,252,432,851
391,remote,228,455,280,503
391,cup,275,433,319,475
391,chair,-1,408,413,851
391,cup,229,454,281,503
392,person,65,252,433,851
392,cup,275,434,320,476
392,chair,-1,410,426,851
392,remote,230,455,281,502
392,cup,230,455,282,502
393,person,67,252,435,851
393,cup,276,434,321,477
393,chair,-1,411,430,851
393,remote,232,456,283,501
394,person,67,252,436,851
394,remote,232,456,285,502
394,chair,-1,410,431,851
394,cup,277,435,321,478
395,person,68,252,437,851
395,cup,277,435,322,479
395,chair,-1,410,429,851
396,person,69,252,437,851
396,cup,277,435,323,479
396,chair,-3,412,439,851
396,remote,235,457,287,503
397,person,71,253,439,851
397,cup,278,435,323,480
397,chair,0,410,437,851
397,hair drier,144,268,281,336
397,cup,277,435,324,503
398,person,72,253,440,851
398,cup,280,435,325,478
398,remote,238,457,288,504
398,chair,-1,411,436,851
399,person,73,253,440,851
399,cup,282,436,326,478
399,chair,0,411,438,851
399,remote,239,458,290,505
400,person,74,254,439,851
400,cup,282,436,327,478
400,remote,240,458,291,504
400,chair,0,411,441,851
401,person,75,254,443,851
401,cup,283,436,328,479
401,remote,241,459,292,505
401,chair,0,411,435,851
402,person,76,254,439,851
402,cup,284,437,329,480
402,remote,241,459,293,506
402,chair,0,412,436,851
403,person,76,255,443,851
403,cup,285,438,330,480
403,remote,242,460,294,507
403,chair,0,412,432,851
403,frisbee,242,460,294,507
404,person,76,257,445,851
404,cup,286,438,331,480
404,chair,0,414,419,851
404,remote,243,460,295,507
405,person,77,256,447,851
405,cup,286,438,331,480
405,chair,0,413,401,851
406,person,78,255,446,851
406,cup,286,438,332,481
406,remote,244,461,296,509
406,chair,-2,414,448,851
407,person,79,255,446,851
407,cup,287,439,332,481
407,remote,245,461,297,509
407,chair,-2,414,450,851
408,person,79,257,450,851
408,cup,288,439,333,481
408,remote,246,461,298,509
408,chair,196,725,329,851
409,person,81,256,445,851
409,cup,289,439,334,481
409,remote,246,461,298,510
409,chair,0,413,393,851
